Symbol	Name	LastSale	MarketCap	IPOyear	Sector	industry	Summary Quote
LUNA	Luna Innovations Incorporated	1.53	$42.14M	2006	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/luna
MBTF	M B T Financial Corp	11.45	$260.34M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbtf
MACQ	"M I Acquisitions, Inc."	10.25	n/a	2016	Finance	Business Services	http://www.nasdaq.com/symbol/macq
MACQU	"M I Acquisitions, Inc."	10.1599	n/a	2016	n/a	n/a	http://www.nasdaq.com/symbol/macqu
MACQW	"M I Acquisitions, Inc."	0.24	n/a	2016	Finance	Business Services	http://www.nasdaq.com/symbol/macqw
MIII	M III Acquisition Corp.	9.73	$186.91M	2016	Finance	Business Services	http://www.nasdaq.com/symbol/miii
MIIIU	M III Acquisition Corp.	9.91	n/a	2016	Finance	Business Services	http://www.nasdaq.com/symbol/miiiu
MIIIW	M III Acquisition Corp.	0.22	n/a	2016	Finance	Business Services	http://www.nasdaq.com/symbol/miiiw
MBVX	"MabVax Therapeutics Holdings, Inc."	3.35	$21.09M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mbvx
MCBC	Macatawa Bank Corporation	10.15	$344.3M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mcbc
MFNC	Mackinac Financial Corporation	13.2499	$82.99M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mfnc
MTSI	"MACOM Technology Solutions Holdings, Inc."	47.45	$2.55B	2012	Technology	Semiconductors	http://www.nasdaq.com/symbol/mtsi
MCUR	Macrocure Ltd.	1.51	$25.79M	2014	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/mcur
MGNX	"MacroGenics, Inc."	20.22	$704.38M	2013	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mgnx
MDGL	"Madrigal Pharmaceuticals, Inc."	16.07	$185.93M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mdgl
MAGS	Magal Security Systems Ltd.	5.77	$94.94M	1993	Consumer Durables	Telecommunications Equipment	http://www.nasdaq.com/symbol/mags
MGLN	"Magellan Health, Inc."	78.75	$1.83B	n/a	Health Care	Hospital/Nursing Management	http://www.nasdaq.com/symbol/mgln
MPET	Magellan Petroleum Corporation	13.39	$78.73M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mpet
MGIC	Magic Software Enterprises Ltd.	7.025	$311.51M	1991	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mgic
CALL	magicJack VocalTec Ltd	8.1	$128.76M	n/a	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/call
MNGA	MagneGas Corporation	0.529	$27.58M	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mnga
MGYR	"Magyar Bancorp, Inc."	12.4	$72.18M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/mgyr
MHLD	"Maiden Holdings, Ltd."	17.9	$1.54B	n/a	Finance	Property-Casualty Insurers	http://www.nasdaq.com/symbol/mhld
MSFG	"MainSource Financial Group, Inc."	33.05	$795.49M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/msfg
MMYT	MakeMyTrip Limited	27.5	$1.42B	2010	Consumer Services	Transportation Services	http://www.nasdaq.com/symbol/mmyt
MBUU	"Malibu Boats, Inc."	17.79	$315.28M	2014	Capital Goods	Marine Transportation	http://www.nasdaq.com/symbol/mbuu
MLVF	"Malvern Bancorp, Inc."	20.95	$137.44M	n/a	Finance	Banks	http://www.nasdaq.com/symbol/mlvf
MAMS	"MAM Software Group, Inc."	6.45	$78.82M	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mams
TUSK	"Mammoth Energy Services, Inc."	17.31	$649.13M	2016	Energy	Oilfield Services/Equipment	http://www.nasdaq.com/symbol/tusk
MANH	"Manhattan Associates, Inc."	50.43	$3.59B	1998	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/manh
LOAN	"Manhattan Bridge Capital, Inc"	7.15	$58.17M	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/loan
MNTX	"Manitex International, Inc."	6.9	$111.64M	n/a	Technology	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mntx
MTEX	"Mannatech, Incorporated"	18.95	$50.92M	n/a	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/mtex
MNKD	MannKind Corporation	0.6853	$327.83M	2004	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mnkd
MANT	ManTech International Corporation	41.06	$1.58B	2002	Consumer Services	Other Consumer Services	http://www.nasdaq.com/symbol/mant
MAPI	Mapi - Pharma Ltd.	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mapi
MARA	"Marathon Patent Group, Inc."	1.93	$29.09M	n/a	Miscellaneous	Multi-Sector Companies	http://www.nasdaq.com/symbol/mara
MCHX	"Marchex, Inc."	2.64	$113.94M	2004	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mchx
MARPS	Marine Petroleum Trust	5.1029	$10.21M	n/a	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/marps
MRNS	"Marinus Pharmaceuticals, Inc."	1.22	$24.04M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mrns
MKTX	"MarketAxess Holdings, Inc."	156.85	$5.89B	2004	Finance	Investment Bankers/Brokers/Service	http://www.nasdaq.com/symbol/mktx
MRLN	Marlin Business Services Corp.	21.25	$267M	2003	Finance	Major Banks	http://www.nasdaq.com/symbol/mrln
MAR	Marriott International	82.64	$32.27B	n/a	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mar
MBII	"Marrone Bio Innovations, Inc."	2.29	$56.47M	2013	Basic Industries	Agricultural Chemicals	http://www.nasdaq.com/symbol/mbii
MRTN	"Marten Transport, Ltd."	23.85	$776.83M	1986	Transportation	Trucking Freight/Courier Services	http://www.nasdaq.com/symbol/mrtn
MMLP	Martin Midstream Partners L.P.	17.65	$625.77M	2002	Energy	Oil Refining/Marketing	http://www.nasdaq.com/symbol/mmlp
MRVL	Marvell Technology Group Ltd.	14.47	$7.35B	2000	Technology	Semiconductors	http://www.nasdaq.com/symbol/mrvl
MASI	Masimo Corporation	71.52	$3.55B	2007	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	http://www.nasdaq.com/symbol/masi
MTCH	"Match Group, Inc."	18.2	$4.63B	2015	Technology	"Computer Software: Programming, Data Processing"	http://www.nasdaq.com/symbol/mtch
MTLS	Materialise NV	7.99	$378.13M	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mtls
MTRX	Matrix Service Company	22.1	$586.39M	1990	Basic Industries	Engineering & Construction	http://www.nasdaq.com/symbol/mtrx
MAT	"Mattel, Inc."	29.52	$10.1B	n/a	Consumer Non-Durables	Recreational Products/Toys	http://www.nasdaq.com/symbol/mat
MATR	Mattersight Corporation	3.85	$102.12M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/matr
MATW	Matthews International Corporation	75.7	$2.43B	1994	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/matw
MXIM	"Maxim Integrated Products, Inc."	41.47	$11.75B	1988	Technology	Semiconductors	http://www.nasdaq.com/symbol/mxim
MXPT	"MaxPoint Interactive, Inc."	4.07	$26.99M	n/a	Consumer Services	Advertising	http://www.nasdaq.com/symbol/mxpt
MXWL	"Maxwell Technologies, Inc."	5.01	$160.77M	n/a	Miscellaneous	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mxwl
MZOR	Mazor Robotics Ltd.	24.1	$512.3M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mzor
MBFI	MB Financial Inc.	46	$3.84B	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbfi
MBFIP	MB Financial Inc.	26.72	$106.88M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbfip
MCFT	"MCBC Holdings, Inc."	14.01	$261.1M	2015	Capital Goods	Marine Transportation	http://www.nasdaq.com/symbol/mcft
MGRC	McGrath RentCorp	38.11	$911.35M	1984	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/mgrc
MDCA	MDC Partners Inc.	7	$349.55M	n/a	Technology	Advertising	http://www.nasdaq.com/symbol/mdca
MFIN	Medallion Financial Corp.	3.06	$74M	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/mfin
MFINL	Medallion Financial Corp.	17.9821	n/a	n/a	Finance	Finance: Consumer Services	http://www.nasdaq.com/symbol/mfinl
MTBC	"Medical Transcription Billing, Corp."	0.7188	$7.4M	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mtbc
MTBCP	"Medical Transcription Billing, Corp."	25.2658	$7.44M	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mtbcp
MNOV	"MediciNova, Inc."	6.22	$214.51M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mnov
MDSO	"Medidata Solutions, Inc."	52.71	$3.04B	2009	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mdso
MDGS	Medigus Ltd.	0.62	$4.77M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mdgs
MDWD	MediWound Ltd.	5.3	$115.92M	2014	Consumer Durables	Specialty Chemicals	http://www.nasdaq.com/symbol/mdwd
MDVX	Medovex Corp.	1.19	$18.57M	2015	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mdvx
MDVXW	Medovex Corp.	0.105	n/a	2015	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mdvxw
MEDP	"Medpace Holdings, Inc."	35.46	$1.44B	2016	Health Care	Biotechnology: Commercial Physical & Biological Resarch	http://www.nasdaq.com/symbol/medp
MEET	"MeetMe, Inc."	5.09	$299.62M	n/a	Consumer Services	Advertising	http://www.nasdaq.com/symbol/meet
MEIP	"MEI Pharma, Inc."	1.51	$55.53M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/meip
MPEL	Melco Crown Entertainment Limited	17.28	$8.5B	2006	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mpel
MLNX	"Mellanox Technologies, Ltd."	43	$2.1B	2007	Technology	Semiconductors	http://www.nasdaq.com/symbol/mlnx
MELR	"Melrose Bancorp, Inc."	17.9148	$46.62M	2014	Finance	Major Banks	http://www.nasdaq.com/symbol/melr
MEMP	Memorial Production Partners LP	0.23	$19.28M	2011	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/memp
MENT	Mentor Graphics Corporation	36.91	$4.04B	1984	Technology	EDP Services	http://www.nasdaq.com/symbol/ment
MTSL	MER Telemanagement Solutions Ltd.	0.94	$8.17M	1997	Public Utilities	Telecommunications Equipment	http://www.nasdaq.com/symbol/mtsl
MELI	"MercadoLibre, Inc."	176.45	$7.79B	2007	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/meli
MBWM	Mercantile Bank Corporation	36.4	$593.4M	1998	Finance	Major Banks	http://www.nasdaq.com/symbol/mbwm
MERC	Mercer International Inc.	11.05	$714.87M	n/a	Basic Industries	Paper	http://www.nasdaq.com/symbol/merc
MBVT	"Merchants Bancshares, Inc."	51.85	$357.02M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbvt
MRCY	Mercury Systems Inc	30.82	$1.26B	1998	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/mrcy
EBSB	"Meridian Bancorp, Inc."	18.6	$999.08M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/ebsb
VIVO	Meridian Bioscience Inc.	17.1	$721.65M	1986	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/vivo
MRDN	"Meridian Waste Solutions, Inc"	5.05	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mrdn
MRDNW	"Meridian Waste Solutions, Inc"	n/a	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mrdnw
MMSI	"Merit Medical Systems, Inc."	26.7	$1.19B	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mmsi
MACK	"Merrimack Pharmaceuticals, Inc."	3.21	$416.07M	2012	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mack
MSLI	Merus Labs International Inc.	0.88	$102.96M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/msli
MRUS	Merus N.V.	23.2	$357.44M	2016	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mrus
MLAB	"Mesa Laboratories, Inc."	118.82	$437.2M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mlab
MESO	Mesoblast Limited	6.2286	$471.07M	2015	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/meso
CASH	"Meta Financial Group, Inc."	105.3	$979.46M	1993	Finance	Savings Institutions	http://www.nasdaq.com/symbol/cash
MEOH	Methanex Corporation	47	$4.22B	n/a	Basic Industries	Major Chemicals	http://www.nasdaq.com/symbol/meoh
MFRI	"MFRI, Inc."	8.4	$63.58M	1989	Capital Goods	Pollution Control Equipment	http://www.nasdaq.com/symbol/mfri
MGCD	MGC Diagnostics Corporation	7.71	$33.78M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mgcd
MGEE	MGE Energy Inc.	62.65	$2.17B	n/a	Energy	Electric Utilities: Central	http://www.nasdaq.com/symbol/mgee
MGPI	"MGP Ingredients, Inc."	44.71	$744.82M	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/mgpi
MBOT	Microbot Medical Inc. 	6.07	$165.41M	n/a	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/mbot
MCHP	Microchip Technology Incorporated	66.34	$14.33B	1993	Technology	Semiconductors	http://www.nasdaq.com/symbol/mchp
MU	"Micron Technology, Inc."	22.18	$24.46B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mu
MICT	"Micronet Enertec Technologies, Inc."	1.34	$8.56M	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/mict
MICTW	"Micronet Enertec Technologies, Inc."	0.1236	n/a	n/a	Capital Goods	Electrical Products	http://www.nasdaq.com/symbol/mictw
MSCC	Microsemi Corporation	56.27	$6.5B	n/a	Technology	Semiconductors	http://www.nasdaq.com/symbol/mscc
MSFT	Microsoft Corporation	62.7	$487.51B	1986	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/msft
MSTR	MicroStrategy Incorporated	203.8	$2.33B	1998	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mstr
MVIS	"Microvision, Inc."	1.31	$89.2M	1996	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mvis
MPB	Mid Penn Bancorp	24.35	$103.05M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mpb
MTP	Midatech Pharma PLC	2.66	$44.61M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mtp
MCEP	"Mid-Con Energy Partners, LP"	3.22	$96.32M	2011	Energy	Oil & Gas Production	http://www.nasdaq.com/symbol/mcep
MBRG	Middleburg Financial Corporation	37.08	$267.25M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbrg
MBCN	Middlefield Banc Corp.	38.6197	$86.93M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mbcn
MSEX	Middlesex Water Company	39.3	$640.16M	n/a	Public Utilities	Water Supply	http://www.nasdaq.com/symbol/msex
MSBI	"Midland States Bancorp, Inc."	34.36	$529.69M	2016	Finance	Major Banks	http://www.nasdaq.com/symbol/msbi
MOFG	"MidWestOne Financial Group, Inc."	36.79	$420.73M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mofg
MIME	Mimecast Limited	21.17	$1.16B	2015	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mime
MDXG	"MiMedx Group, Inc"	8.77	$960.44M	n/a	Health Care	Medical/Dental Instruments	http://www.nasdaq.com/symbol/mdxg
MNDO	MIND C.T.I. Ltd.	2.59	$49.81M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/mndo
MB	"MINDBODY, Inc."	24.85	$1.01B	2015	Technology	EDP Services	http://www.nasdaq.com/symbol/mb
NERV	"Minerva Neurosciences, Inc"	11.6	$403.76M	2014	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nerv
MRTX	"Mirati Therapeutics, Inc."	5.4	$107.59M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mrtx
MIRN	"Mirna Therapeutics, Inc."	2	$41.67M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mirn
MSON	"MISONIX, Inc."	11.1	$94.91M	1992	Capital Goods	Medical Specialities	http://www.nasdaq.com/symbol/mson
MIND	"Mitcham Industries, Inc."	4.3	$51.99M	1994	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/mind
MINDP	"Mitcham Industries, Inc."	22.9999	n/a	n/a	Technology	Diversified Commercial Services	http://www.nasdaq.com/symbol/mindp
MITK	"Mitek Systems, Inc."	6.65	$219.99M	n/a	Technology	Computer peripheral equipment	http://www.nasdaq.com/symbol/mitk
MITL	Mitel Networks Corporation	7.21	$879.25M	n/a	Technology	Radio And Television Broadcasting And Communications Equipment	http://www.nasdaq.com/symbol/mitl
MKSI	"MKS Instruments, Inc."	62.45	$3.35B	1999	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mksi
MMAC	"MMA Capital Management, LLC"	20.3	$121.02M	n/a	Finance	Real Estate	http://www.nasdaq.com/symbol/mmac
MINI	"Mobile Mini, Inc."	29.7	$1.32B	1994	Capital Goods	Metal Fabrications	http://www.nasdaq.com/symbol/mini
MOBL	"MobileIron, Inc."	4.3	$378.02M	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mobl
MOCO	"MOCON, Inc."	18.7	$108.65M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/moco
MDSY	ModSys International Ltd.	1.0016	$18.73M	n/a	Technology	EDP Services	http://www.nasdaq.com/symbol/mdsy
MLNK	"ModusLink Global Solutions, Inc"	2	$110.51M	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mlnk
MBRX	"Moleculin Biotech, Inc."	2.31	$27.85M	2016	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mbrx
MNTA	"Momenta Pharmaceuticals, Inc."	16.1	$1.15B	2004	Health Care	Biotechnology: Biological Products (No Diagnostic Substances)	http://www.nasdaq.com/symbol/mnta
MOMO	Momo Inc.	22.03	$4.28B	2014	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/momo
MCRI	"Monarch Casino & Resort, Inc."	25.08	$435.6M	1993	Consumer Services	Hotels/Resorts	http://www.nasdaq.com/symbol/mcri
MDLZ	"Mondelez International, Inc."	44.6	$68.88B	n/a	Consumer Non-Durables	Packaged Foods	http://www.nasdaq.com/symbol/mdlz
MGI	"Moneygram International, Inc."	12.09	$641.67M	n/a	Miscellaneous	Business Services	http://www.nasdaq.com/symbol/mgi
MPWR	"Monolithic Power Systems, Inc."	87.14	$3.54B	2004	Technology	Semiconductors	http://www.nasdaq.com/symbol/mpwr
TYPE	Monotype Imaging Holdings Inc.	21.45	$892.89M	2007	Technology	EDP Services	http://www.nasdaq.com/symbol/type
MNRO	"Monro Muffler Brake, Inc."	58.95	$1.9B	1991	Consumer Services	Automotive Aftermarket	http://www.nasdaq.com/symbol/mnro
MRCC	Monroe Capital Corporation	15.31	$253.8M	2012	n/a	n/a	http://www.nasdaq.com/symbol/mrcc
MNST	Monster Beverage Corporation	44.51	$25.42B	n/a	Consumer Non-Durables	Beverages (Production/Distribution)	http://www.nasdaq.com/symbol/mnst
MSDI	"Monster Digital, Inc."	1.3899	$10.87M	2016	Technology	Electronic Components	http://www.nasdaq.com/symbol/msdi
MSDIW	"Monster Digital, Inc."	0.3971	n/a	2016	Technology	Electronic Components	http://www.nasdaq.com/symbol/msdiw
MORN	"Morningstar, Inc."	74.9	$3.23B	2005	Finance	Investment Managers	http://www.nasdaq.com/symbol/morn
MOSY	"MoSys, Inc."	0.2436	$16.15M	2001	Technology	Semiconductors	http://www.nasdaq.com/symbol/mosy
MTFB	Motif Bio plc	5.88	$57.55M	2016	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mtfb
MTFBW	Motif Bio plc	1.1618	n/a	2016	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/mtfbw
MPAA	"Motorcar Parts of America, Inc."	28.33	$528.79M	n/a	Capital Goods	Auto Parts:O.E.M.	http://www.nasdaq.com/symbol/mpaa
MPVD	Mountain Province Diamonds Inc.	4.95	$791.05M	n/a	Basic Industries	Precious Metals	http://www.nasdaq.com/symbol/mpvd
MOXC	"Moxian, Inc."	3.2386	$215.39M	n/a	Technology	"Computer Software: Programming, Data Processing"	http://www.nasdaq.com/symbol/moxc
MRIC	MRI Interventions Inc	2.79	n/a	n/a	n/a	n/a	http://www.nasdaq.com/symbol/mric
MRVC	"MRV Communications, Inc."	7.8	$53.11M	1992	Technology	Semiconductors	http://www.nasdaq.com/symbol/mrvc
MSBF	MSB Financial Corp.	14.3	$81.67M	n/a	Finance	Savings Institutions	http://www.nasdaq.com/symbol/msbf
MSG	MSG Networks Inc.	173.32	$4.15B	2015	Consumer Services	Services-Misc. Amusement & Recreation	http://www.nasdaq.com/symbol/msg
MTGE	MTGE Investment Corp.	16.7	$764.82M	2011	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mtge
MTGEP	MTGE Investment Corp.	25.2501	$50.5M	n/a	Consumer Services	Real Estate Investment Trusts	http://www.nasdaq.com/symbol/mtgep
MTSC	MTS Systems Corporation	58.35	$972.99M	n/a	Capital Goods	Industrial Machinery/Components	http://www.nasdaq.com/symbol/mtsc
LABL	Multi-Color Corporation	79.4	$1.34B	1987	Miscellaneous	Publishing	http://www.nasdaq.com/symbol/labl
MFSF	MutualFirst Financial Inc.	30.5	$223.39M	n/a	Finance	Major Banks	http://www.nasdaq.com/symbol/mfsf
MYSZ	"My Size, Inc."	5.45	$94.86M	n/a	Technology	Computer Software: Prepackaged Software	http://www.nasdaq.com/symbol/mysz
MYL	Mylan N.V.	36.73	$19.65B	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/myl
MYOK	"MyoKardia, Inc."	13.65	$429.01M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/myok
MYOS	MYOS RENS Technology Inc.	3.63	$18.46M	n/a	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/myos
MYRG	"MYR Group, Inc."	37.74	$606.28M	n/a	Basic Industries	Water Supply	http://www.nasdaq.com/symbol/myrg
MYGN	"Myriad Genetics, Inc."	16.33	$1.12B	1995	Health Care	Biotechnology: In Vitro & In Vivo Diagnostic Substances	http://www.nasdaq.com/symbol/mygn
NBRV	Nabriva Therapeutics AG	7.82	$212.63M	2015	Health Care	Major Pharmaceuticals	http://www.nasdaq.com/symbol/nbrv
NAKD	Naked Brand Group Inc.	1.7	$10.32M	n/a	Consumer Non-Durables	Apparel	http://www.nasdaq.com/symbol/nakd
NNDM	Nano Dimension Ltd.	6.22	$59.71M	n/a	Technology	Electrical Products	http://www.nasdaq.com/symbol/nndm
